Time,Wavelength,LogTOTAL,LogSTELLA,LogNEBUL
.11162E+09,5830.00,36.40736,36.40736,-14.88360
.11162E+09,5850.00,36.39795,36.39795,-14.88380
.11162E+09,5870.00,36.39395,36.39395,-14.88400
.11162E+09,5890.00,36.37545,36.37545,-14.88421
.11162E+09,5910.00,36.38765,36.38765,-14.88441
.11162E+09,5930.00,36.38592,36.38592,-14.88461
.11162E+09,5950.00,36.38160,36.38160,-14.88481
.11162E+09,5970.00,36.38400,36.38400,-14.88502
.11162E+09,5990.00,36.37550,36.37550,-14.88522
.11162E+09,6010.00,36.37033,36.37033,-14.88543
.11162E+09,6030.00,36.37370,36.37370,-14.88563
.11162E+09,6050.00,36.37396,36.37396,-14.88583
.11162E+09,6070.00,36.37053,36.37053,-14.88604
.11162E+09,6090.00,36.35838,36.35838,-14.88624
.11162E+09,6110.00,36.35721,36.35721,-14.88644
.11162E+09,6130.00,36.34298,36.34298,-14.88665
.11162E+09,6150.00,36.34505,36.34505,-14.88685
.11162E+09,6170.00,36.33727,36.33727,-14.88706
.11162E+09,6190.00,36.34660,36.34660,-14.88726
.11162E+09,6210.00,36.34187,36.34187,-14.88747
.11162E+09,6230.00,36.33184,36.33184,-14.88767
.11162E+09,6250.00,36.31984,36.31984,-14.88787
.11162E+09,6270.00,36.32901,36.32901,-14.88808
.11162E+09,6290.00,36.33092,36.33092,-14.88829
.11162E+09,6310.00,36.32172,36.32172,-14.88849
.11162E+09,6330.00,36.32307,36.32307,-14.88870
.11162E+09,6350.00,36.31725,36.31725,-14.88890
.11162E+09,6370.00,36.31401,36.31401,-14.88911
.11162E+09,6390.00,36.31784,36.31784,-14.88931
.11162E+09,6410.00,36.31131,36.31131,-14.88952
.11162E+09,6430.00,36.31093,36.31093,-14.88972
.11162E+09,6450.00,36.30741,36.30741,-14.88993
.11162E+09,6470.00,36.30530,36.30530,-14.89013
.11162E+09,6490.00,36.29523,36.29523,-14.89034
.11162E+09,6510.00,36.29980,36.29980,-14.89054
.11162E+09,6530.00,36.29372,36.29372,-14.89075
.11162E+09,6550.00,36.26616,36.26616,-14.89096
.11162E+09,6570.00,36.21731,36.21731,-14.89116
.11162E+09,6590.00,36.28190,36.28190,-14.89137
.11162E+09,6610.00,36.28801,36.28801,-14.89158
.11162E+09,6630.00,36.28580,36.28580,-14.89178
.11162E+09,6650.00,36.28448,36.28448,-14.89199
.11162E+09,6670.00,36.27671,36.27671,-14.89220
.11162E+09,6690.00,36.28102,36.28102,-14.89240
.11162E+09,6710.00,36.26926,36.26926,-14.89261
.11162E+09,6730.00,36.27572,36.27572,-14.89282
.11162E+09,6750.00,36.26884,36.26884,-14.89302
.11162E+09,6770.00,36.26846,36.26846,-14.89323
.11162E+09,6790.00,36.26318,36.26318,-14.89344
.11162E+09,6810.00,36.26198,36.26198,-14.89365
.11162E+09,6830.00,36.26249,36.26249,-14.89386
.11162E+09,6850.00,36.25304,36.25304,-14.89406
.11162E+09,6870.00,36.25503,36.25503,-14.89427
.11162E+09,6890.00,36.25730,36.25730,-14.89448
.11162E+09,6910.00,36.25269,36.25269,-14.89469
.11162E+09,6930.00,36.24703,36.24703,-14.89490
.11162E+09,6950.00,36.24187,36.24187,-14.89510
.11162E+09,6970.00,36.24274,36.24274,-14.89531
.11162E+09,6990.00,36.23797,36.23797,-14.89552
.11162E+09,7010.00,36.22924,36.22924,-14.89573
.11162E+09,7030.00,36.23339,36.23339,-14.89596
.11162E+09,7050.00,36.23511,36.23511,-14.89618
.11162E+09,7070.00,36.22707,36.22707,-14.89640
.11162E+09,7090.00,36.22128,36.22128,-14.89662
.11162E+09,7110.00,36.21315,36.21315,-14.89684
.11162E+09,7130.00,36.20650,36.20650,-14.89706
.11162E+09,7150.00,36.20546,36.20546,-14.89729
.11162E+09,7170.00,36.20688,36.20688,-14.89751
.11162E+09,7190.00,36.19731,36.19731,-14.89773
.11162E+09,7210.00,36.20273,36.20273,-14.89795
.11162E+09,7230.00,36.20553,36.20553,-14.89818
.11162E+09,7250.00,36.20388,36.20388,-14.89840
.11162E+09,7270.00,36.20127,36.20127,-14.89862
.11162E+09,7290.00,36.19257,36.19257,-14.89885
.11162E+09,7310.00,36.19577,36.19577,-14.89907
.11162E+09,7330.00,36.19469,36.19469,-14.89929
.11162E+09,7350.00,36.19216,36.19216,-14.89951
.11162E+09,7370.00,36.19674,36.19674,-14.89974
.11162E+09,7390.00,36.18896,36.18896,-14.89996
.11162E+09,7410.00,36.18454,36.18454,-14.90018
.11162E+09,7430.00,36.18673,36.18673,-14.90041
.11162E+09,7450.00,36.18638,36.18638,-14.90063
.11162E+09,7470.00,36.18480,36.18480,-14.90086
.11162E+09,7490.00,36.18130,36.18130,-14.90108
.11162E+09,7510.00,36.18347,36.18347,-14.90130
.11162E+09,7530.00,36.18480,36.18480,-14.90153
.11162E+09,7550.00,36.18449,36.18449,-14.90175
.11162E+09,7570.00,36.18044,36.18044,-14.90198
.11162E+09,7590.00,36.17661,36.17661,-14.90220
.11162E+09,7610.00,36.17499,36.17499,-14.90243
.11162E+09,7630.00,36.17357,36.17357,-14.90265
.11162E+09,7650.00,36.17197,36.17197,-14.90288
.11162E+09,7670.00,36.16019,36.16019,-14.90310
.11162E+09,7690.00,36.16674,36.16674,-14.90333
.11162E+09,7710.00,36.15918,36.15918,-14.90355
.11162E+09,7730.00,36.15801,36.15801,-14.90378
.11162E+09,7750.00,36.15451,36.15451,-14.90400
.11162E+09,7770.00,36.15587,36.15587,-14.90423
.11162E+09,7790.00,36.15776,36.15776,-14.90446
.11162E+09,7810.00,36.15539,36.15539,-14.90468
.11162E+09,7830.00,36.15086,36.15086,-14.90491
.11162E+09,7850.00,36.14498,36.14498,-14.90513
.11162E+09,7870.00,36.14625,36.14625,-14.90536
.11162E+09,7890.00,36.13470,36.13470,-14.90559
.11162E+09,7910.00,36.12634,36.12634,-14.90581
.11162E+09,7930.00,36.12639,36.12639,-14.90604
.11162E+09,7950.00,36.11882,36.11882,-14.90626
.11162E+09,7970.00,36.12981,36.12981,-14.90649
.11162E+09,7990.00,36.12698,36.12698,-14.90672
.11162E+09,8010.00,36.12647,36.12647,-14.90695
.11162E+09,8030.00,36.12481,36.12481,-14.90718
.11162E+09,8050.00,36.12150,36.12150,-14.90740
.11162E+09,8070.00,36.11800,36.11800,-14.90763
.11162E+09,8090.00,36.10883,36.10883,-14.90786
.11162E+09,8110.00,36.10691,36.10691,-14.90808
.11162E+09,8130.00,36.11098,36.11098,-14.90831
.11162E+09,8150.00,36.10935,36.10935,-14.90854
.11162E+09,8170.00,36.10941,36.10941,-14.90877
.11162E+09,8190.00,36.10215,36.10215,-14.90900
.11162E+09,8210.00,36.09960,36.09960,-14.95532
.11162E+09,8230.00,36.10264,36.10264,-14.95539
.11162E+09,8250.00,36.10329,36.10329,-14.95545
.11162E+09,8270.00,36.10684,36.10684,-14.95551
.11162E+09,8290.00,36.10221,36.10221,-14.95558
.11162E+09,8310.00,36.08839,36.08839,-14.95564
.11162E+09,8330.00,36.08827,36.08827,-14.95570
.11162E+09,8350.00,36.08533,36.08533,-14.95577
.11162E+09,8370.00,36.08666,36.08666,-14.95583
.11162E+09,8390.00,36.07373,36.07373,-14.95590
.11162E+09,8410.00,36.08262,36.08262,-14.95596
.11162E+09,8430.00,36.06942,36.06942,-14.95602
.11162E+09,8450.00,36.07116,36.07116,-14.95608
.11162E+09,8470.00,36.06666,36.06666,-14.95615
.11162E+09,8490.00,36.07631,36.07631,-14.95621
.11162E+09,8510.00,36.05050,36.05050,-14.95628
.11162E+09,8530.00,36.07810,36.07810,-14.95634
.11162E+09,8550.00,36.03762,36.03762,-14.95640
.11162E+09,8570.00,36.08375,36.08375,-14.95647
.11162E+09,8590.00,36.06246,36.06246,-14.95653
.11162E+09,8610.00,36.05976,36.05976,-14.95659
.11162E+09,8630.00,36.08436,36.08436,-14.95666
.11162E+09,8650.00,36.07720,36.07720,-14.95672
.11162E+09,8670.00,36.02443,36.02443,-14.95679
.11162E+09,8690.00,36.06651,36.06651,-14.95685
.11162E+09,8710.00,36.08047,36.08047,-14.95692
.11162E+09,8730.00,36.07385,36.07385,-14.95698
.11162E+09,8750.00,36.03711,36.03711,-14.95704
.11162E+09,8770.00,36.06679,36.06679,-14.95710
.11162E+09,8790.00,36.07699,36.07699,-14.95717
.11162E+09,8810.00,36.06921,36.06921,-14.95723
.11162E+09,8830.00,36.07027,36.07027,-14.95730
.11162E+09,8850.00,36.05791,36.05791,-14.95736
.11162E+09,8870.00,36.02790,36.02790,-14.95743
.11162E+09,8890.00,36.06551,36.06551,-14.95749
.11162E+09,8910.00,36.07473,36.07473,-14.95755
.11162E+09,8930.00,36.06531,36.06531,-14.95762
.11162E+09,8950.00,36.06440,36.06440,-14.95768
.11162E+09,8970.00,36.06300,36.06300,-14.95774
.11162E+09,8990.00,36.05676,36.05676,-14.95781
.11162E+09,9010.00,36.01517,36.01517,-14.95787
.11162E+09,9030.00,36.03566,36.03566,-14.95794
.11162E+09,9050.00,36.06192,36.06192,-14.95800
.11162E+09,9070.00,36.05946,36.05946,-14.95807
.11162E+09,9090.00,36.04705,36.04705,-14.95813
.11162E+09,9110.00,36.05031,36.05031,-14.95819
.11162E+09,9130.00,36.05675,36.05675,-14.95826
.11162E+09,9150.00,36.05240,36.05240,-14.95832
.11162E+09,9170.00,36.04995,36.04995,-14.95838
.11162E+09,9190.00,36.05104,36.05104,-14.95845
.11162E+09,9210.00,36.03106,36.03106,-14.95851
.11162E+09,9230.00,36.00154,36.00154,-14.95858
.11162E+09,9250.00,36.02361,36.02361,-14.95864
.11162E+09,9270.00,36.03291,36.03291,-14.95870
.11162E+09,9290.00,36.03524,36.03524,-14.95877
.11162E+09,9310.00,36.03909,36.03909,-14.95883
.11162E+09,9330.00,36.03570,36.03570,-14.95890
.11162E+09,9350.00,36.03429,36.03429,-14.95896
.11162E+09,9370.00,36.02655,36.02655,-14.95903
.11162E+09,9390.00,36.03002,36.03002,-14.95909
.11162E+09,9410.00,36.01805,36.01805,-14.95916
.11162E+09,9430.00,36.02790,36.02790,-14.95922
.11162E+09,9450.00,36.01850,36.01850,-14.95928
.11162E+09,9470.00,36.02432,36.02432,-14.95935
.11162E+09,9490.00,36.02298,36.02298,-14.95941
.11162E+09,9510.00,36.01637,36.01637,-14.95948
.11162E+09,9530.00,36.00508,36.00508,-14.95954
.11162E+09,9550.00,35.97061,35.97061,-14.95960
.11162E+09,9570.00,35.99776,35.99776,-14.95967
.11162E+09,9590.00,36.01281,36.01281,-14.95973
.11162E+09,9610.00,36.00750,36.00750,-14.95979
.11162E+09,9630.00,36.00584,36.00584,-14.95986
.11162E+09,9650.00,35.99986,35.99986,-14.95992
.11162E+09,9670.00,35.99776,35.99776,-14.95999
.11162E+09,9690.00,36.00338,36.00338,-14.96005
.11162E+09,9710.00,35.99915,35.99915,-14.96012
.11162E+09,9730.00,35.99564,35.99564,-14.96018
.11162E+09,9750.00,35.99266,35.99266,-14.96025
.11162E+09,9770.00,35.99255,35.99255,-14.96031
.11162E+09,9790.00,35.98535,35.98535,-14.96037
.11162E+09,9810.00,35.99444,35.99444,-14.96044
.11162E+09,9830.00,35.98947,35.98947,-14.96050
.11162E+09,9850.00,35.99153,35.99153,-14.96057
.11162E+09,9870.00,35.98724,35.98724,-14.96063
.11162E+09,9890.00,35.98558,35.98558,-14.96070
.11162E+09,9910.00,35.98349,35.98349,-14.96076
.11162E+09,9930.00,35.98305,35.98305,-14.96083
.11162E+09,9950.00,35.98156,35.98156,-14.96089
.11162E+09,9970.00,35.98074,35.98074,-14.96095
.11162E+09,9990.00,35.97711,35.97711,-14.96102
.11162E+09,10025.00,35.96254,35.96254,-14.96113
.11162E+09,10075.00,35.95090,35.95090,-14.96129
.11162E+09,10125.00,35.96318,35.96318,-14.96146
.11162E+09,10175.00,35.95730,35.95730,-14.96162
.11162E+09,10225.00,35.95561,35.95561,-14.96178
.11162E+09,10275.00,35.95341,35.95341,-14.96194
.11162E+09,10325.00,35.94391,35.94391,-14.96210
.11162E+09,10375.00,35.93885,35.93885,-14.96226
.11162E+09,10425.00,35.93800,35.93800,-14.96242
.11162E+09,10475.00,35.93185,35.93185,-14.96259
.11162E+09,10525.00,35.93000,35.93000,-14.96275
.11162E+09,10575.00,35.92338,35.92338,-14.96291
.11162E+09,10625.00,35.91964,35.91964,-14.96307
.11162E+09,10675.00,35.90937,35.90937,-14.96323
.11162E+09,10725.00,35.90784,35.90784,-14.96339
.11162E+09,10775.00,35.90230,35.90230,-14.96356
.11162E+09,10825.00,35.89461,35.89461,-14.96372
.11162E+09,10875.00,35.89109,35.89109,-14.96388
.11162E+09,10925.00,35.87593,35.87593,-14.96404
.11162E+09,10975.00,35.87870,35.87870,-14.96421
.11162E+09,11025.00,35.88402,35.88402,-14.96437
.11162E+09,11075.00,35.88119,35.88119,-14.96453
.11162E+09,11125.00,35.87667,35.87667,-14.96469
.11162E+09,11175.00,35.87060,35.87060,-14.96486
.11162E+09,11225.00,35.86848,35.86848,-14.96502
.11162E+09,11275.00,35.85942,35.85942,-14.96518
.11162E+09,11325.00,35.85614,35.85614,-14.96534
.11162E+09,11375.00,35.85203,35.85203,-14.96550
.11162E+09,11425.00,35.84582,35.84582,-14.96567
.11162E+09,11475.00,35.84861,35.84861,-14.96583
.11162E+09,11525.00,35.84489,35.84489,-14.96599
.11162E+09,11575.00,35.83743,35.83743,-14.96616
.11162E+09,11625.00,35.83032,35.83032,-14.96632
.11162E+09,11675.00,35.82817,35.82817,-14.96649
.11162E+09,11725.00,35.82949,35.82949,-14.96665
.11162E+09,11775.00,35.82022,35.82022,-14.96681
.11162E+09,11825.00,35.81626,35.81626,-14.96697
.11162E+09,11875.00,35.80874,35.80874,-14.96714
.11162E+09,11925.00,35.81348,35.81348,-14.96730
.11162E+09,11975.00,35.79805,35.79805,-14.96746
.11162E+09,12025.00,35.80332,35.80332,-14.96763
.11162E+09,12075.00,35.79702,35.79702,-14.96779
.11162E+09,12125.00,35.79521,35.79521,-14.96796
.11162E+09,12175.00,35.79471,35.79471,-14.96812
.11162E+09,12225.00,35.78985,35.78985,-14.96828
.11162E+09,12275.00,35.78547,35.78547,-14.96845
.11162E+09,12325.00,35.78083,35.78083,-14.96861
.11162E+09,12375.00,35.77832,35.77832,-14.96877
.11162E+09,12425.00,35.77345,35.77345,-14.96894
.11162E+09,12475.00,35.77126,35.77126,-14.96910
.11162E+09,12525.00,35.76474,35.76474,-14.96926
.11162E+09,12575.00,35.76220,35.76220,-14.96943
.11162E+09,12625.00,35.75874,35.75874,-14.96960
.11162E+09,12675.00,35.75280,35.75280,-14.96976
.11162E+09,12725.00,35.75124,35.75124,-14.96992
.11162E+09,12775.00,35.74815,35.74815,-14.97009
.11162E+09,12825.00,35.72101,35.72101,-14.97025
.11162E+09,12875.00,35.73680,35.73680,-14.97042
.11162E+09,12925.00,35.73177,35.73177,-14.97058
.11162E+09,12975.00,35.73518,35.73518,-14.97075
.11162E+09,13025.00,35.72757,35.72757,-14.97091
.11162E+09,13075.00,35.72849,35.72849,-14.97108
.11162E+09,13125.00,35.71991,35.71991,-14.97124
.11162E+09,13175.00,35.71738,35.71738,-14.97141
.11162E+09,13225.00,35.71631,35.71631,-14.97157
.11162E+09,13275.00,35.70784,35.70784,-14.97174
.11162E+09,13325.00,35.70999,35.70999,-14.97190
.11162E+09,13375.00,35.70416,35.70416,-14.97207
.11162E+09,13425.00,35.70554,35.70554,-14.97223
.11162E+09,13475.00,35.70114,35.70114,-14.97240
.11162E+09,13525.00,35.69849,35.69849,-14.97256
.11162E+09,13575.00,35.68987,35.68987,-14.97273
.11162E+09,13625.00,35.68708,35.68708,-14.97289
.11162E+09,13675.00,35.68648,35.68648,-14.97306
.11162E+09,13725.00,35.68577,35.68577,-14.97322
.11162E+09,13775.00,35.68184,35.68184,-14.97339
.11162E+09,13825.00,35.68057,35.68057,-14.97356
.11162E+09,13875.00,35.67505,35.67505,-14.97372
.11162E+09,13925.00,35.67529,35.67529,-14.97389
.11162E+09,13975.00,35.67362,35.67362,-14.97406
.11162E+09,14025.00,35.66508,35.66508,-14.97422
.11162E+09,14075.00,35.66735,35.66735,-14.97439
.11162E+09,14125.00,35.66025,35.66025,-14.97455
.11162E+09,14175.00,35.66285,35.66285,-14.97472
.11162E+09,14225.00,35.65447,35.65447,-14.97488
.11162E+09,14275.00,35.64623,35.64623,-14.97505
.11162E+09,14325.00,35.65227,35.65227,-14.97522
.11162E+09,14375.00,35.65192,35.65192,-14.97538
.11162E+09,14425.00,35.63742,35.63742,-14.97555
.11162E+09,14475.00,35.64481,35.64481,-14.97572
.11162E+09,14525.00,35.63747,35.63747,-14.97589
.11162E+09,14570.00,35.63889,35.63889,-14.97603
.11162E+09,14620.00,35.63680,35.63680,-14.98380
.11162E+09,14675.00,35.63491,35.63491,-14.98385
.11162E+09,14725.00,35.62598,35.62598,-14.98390
.11162E+09,14775.00,35.62666,35.62666,-14.98394
.11162E+09,14825.00,35.62471,35.62471,-14.98399
.11162E+09,14875.00,35.61901,35.61901,-14.98403
.11162E+09,14925.00,35.62569,35.62569,-14.98408
.11162E+09,14975.00,35.61774,35.61774,-14.98412
.11162E+09,15025.00,35.61309,35.61309,-14.98416
.11162E+09,15075.00,35.60712,35.60712,-14.98421
.11162E+09,15125.00,35.61153,35.61153,-14.98425
.11162E+09,15175.00,35.61040,35.61040,-14.98429
.11162E+09,15225.00,35.60756,35.60756,-14.98434
.11162E+09,15275.00,35.60819,35.60819,-14.98438
.11162E+09,15325.00,35.60312,35.60312,-14.98443
.11162E+09,15375.00,35.60574,35.60574,-14.98447
.11162E+09,15425.00,35.60151,35.60151,-14.98452
.11162E+09,15475.00,35.60085,35.60085,-14.98456
.11162E+09,15525.00,35.59323,35.59323,-14.98460
.11162E+09,15575.00,35.57748,35.57748,-14.98465
.11162E+09,15625.00,35.59068,35.59068,-14.98469
.11162E+09,15675.00,35.57932,35.57932,-14.98474
.11162E+09,15725.00,35.58448,35.58448,-14.98478
.11162E+09,15775.00,35.56152,35.56152,-14.98483
.11162E+09,15825.00,35.56912,35.56912,-14.98487
.11162E+09,15875.00,35.55298,35.55298,-14.98491
.11162E+09,15925.00,35.56657,35.56657,-14.98496
.11162E+09,15975.00,35.56249,35.56249,-14.98500
.11162E+09,16050.00,35.57367,35.57367,-14.98507
.11162E+09,16150.00,35.56510,35.56510,-14.98516
.11162E+09,16250.00,35.56665,35.56665,-14.98525
.11162E+09,16350.00,35.55996,35.55996,-14.98533
.11162E+09,16450.00,35.54671,35.54671,-14.98542
.11162E+09,16550.00,35.54720,35.54720,-14.98551
.11162E+09,16650.00,35.54014,35.54014,-14.98560
.11162E+09,16750.00,35.52752,35.52752,-14.98569
.11162E+09,16850.00,35.51340,35.51340,-14.98578
.11162E+09,16950.00,35.51798,35.51798,-14.98587
.11162E+09,17050.00,35.50252,35.50252,-14.98595
.11162E+09,17150.00,35.49963,35.49963,-14.98604
.11162E+09,17250.00,35.48404,35.48404,-14.98613
.11162E+09,17350.00,35.46938,35.46938,-14.98622
.11162E+09,17450.00,35.46871,35.46871,-14.98631
.11162E+09,17550.00,35.46156,35.46156,-14.98640
.11162E+09,17650.00,35.45486,35.45486,-14.98648
.11162E+09,17750.00,35.44455,35.44455,-14.98657
.11162E+09,17850.00,35.44034,35.44034,-14.98666
.11162E+09,17950.00,35.43046,35.43046,-14.98675
.11162E+09,18050.00,35.41992,35.41992,-14.98684
.11162E+09,18150.00,35.40795,35.40795,-14.98693
.11162E+09,18250.00,35.40264,35.40264,-14.98702
.11162E+09,18350.00,35.39590,35.39590,-14.98711
.11162E+09,18450.00,35.38530,35.38530,-14.98719
.11162E+09,18550.00,35.38120,35.38120,-14.98728
.11162E+09,18650.00,35.36734,35.36734,-14.98737
.11162E+09,18750.00,35.35387,35.35387,-14.98746
.11162E+09,18850.00,35.35593,35.35593,-14.98755
.11162E+09,18950.00,35.33648,35.33648,-14.98764
.11162E+09,19050.00,35.34396,35.34396,-14.98773
.11162E+09,19150.00,35.33430,35.33430,-14.98782
.11162E+09,19250.00,35.32807,35.32807,-14.98791
.11162E+09,19350.00,35.31446,35.31446,-14.98800
.11162E+09,19450.00,35.29987,35.29987,-14.98808
.11162E+09,19550.00,35.30427,35.30427,-14.98817
.11162E+09,19650.00,35.29602,35.29602,-14.98826
.11162E+09,19750.00,35.28673,35.28673,-14.98835
.11162E+09,19850.00,35.28141,35.28141,-14.98844
.11162E+09,19950.00,35.27478,35.27478,-14.98853
.11162E+09,20050.00,35.27203,35.27203,-14.98862
.11162E+09,20150.00,35.26597,35.26597,-14.98871
.11162E+09,20250.00,35.25216,35.25216,-14.98880
.11162E+09,20350.00,35.24498,35.24498,-14.98889
.11162E+09,20450.00,35.24496,35.24496,-14.98898
.11162E+09,20550.00,35.23606,35.23606,-14.98907
.11162E+09,20650.00,35.22728,35.22728,-14.98916
.11162E+09,20750.00,35.22141,35.22141,-14.98924
.11162E+09,20850.00,35.21347,35.21347,-14.98933
.11162E+09,20950.00,35.20398,35.20398,-14.98942
.11162E+09,21050.00,35.20232,35.20232,-14.98951
.11162E+09,21150.00,35.19317,35.19317,-14.98960
.11162E+09,21250.00,35.18569,35.18569,-14.98969
.11162E+09,21350.00,35.18298,35.18298,-14.98978
.11162E+09,21450.00,35.17533,35.17533,-14.98987
.11162E+09,21550.00,35.16767,35.16767,-14.98996
.11162E+09,21650.00,35.15398,35.15398,-14.99005
.11162E+09,21750.00,35.15043,35.15043,-14.99014
.11162E+09,21850.00,35.14599,35.14599,-14.99023
.11162E+09,21950.00,35.14080,35.14080,-14.99032
.11162E+09,22050.00,35.12896,35.12896,-14.99041
.11162E+09,22150.00,35.12888,35.12888,-14.99049
.11162E+09,22250.00,35.11661,35.11661,-14.99058
.11162E+09,22350.00,35.11143,35.11143,-14.99067
.11162E+09,22450.00,35.10559,35.10559,-14.99076
.11162E+09,22550.00,35.10038,35.10038,-14.99085
.11162E+09,22650.00,35.09036,35.09036,-14.99094
.11162E+09,22750.00,35.08906,35.08906,-14.99103
.11162E+09,22850.00,35.07866,35.07866,-14.99276
.11162E+09,22950.00,35.01571,35.01571,-14.99279
.11162E+09,23050.00,35.04258,35.04258,-14.99282
.11162E+09,23150.00,35.03627,35.03627,-14.99285
.11162E+09,23250.00,34.97725,34.97725,-14.99288
.11162E+09,23350.00,35.00526,35.00526,-14.99291
.11162E+09,23450.00,34.99841,34.99841,-14.99294
.11162E+09,23550.00,34.93980,34.93980,-14.99297
.11162E+09,23650.00,34.97525,34.97525,-14.99299
.11162E+09,23750.00,34.96496,34.96496,-14.99302
.11162E+09,23850.00,34.91610,34.91610,-14.99305
.11162E+09,23950.00,34.94562,34.94562,-14.99308
.11162E+09,24050.00,34.94387,34.94387,-14.99311
.11162E+09,24150.00,34.90079,34.90079,-14.99314
.11162E+09,24250.00,34.92291,34.92291,-14.99317
.11162E+09,24350.00,34.92199,34.92199,-14.99320
.11162E+09,24450.00,34.89452,34.89452,-14.99323
.11162E+09,24550.00,34.89369,34.89369,-14.99326
.11162E+09,24650.00,34.90723,34.90723,-14.99329
.11162E+09,24750.00,34.89125,34.89125,-14.99331
.11162E+09,24850.00,34.86860,34.86860,-14.99334
.11162E+09,24950.00,34.88091,34.88091,-14.99337
.11162E+09,25050.00,34.89414,34.89414,-14.99340
.11162E+09,25150.00,34.85373,34.85373,-14.99343
.11162E+09,25250.00,34.86999,34.86999,-14.99346
.11162E+09,25350.00,34.87057,34.87057,-14.99349
.11162E+09,25450.00,34.85916,34.85916,-14.99352
.11162E+09,25550.00,34.85055,34.85055,-14.99355
.11162E+09,25650.00,34.85048,34.85048,-14.99358
.11162E+09,25750.00,34.85411,34.85411,-14.99361
.11162E+09,25850.00,34.82816,34.82816,-14.99364
.11162E+09,25950.00,34.83427,34.83427,-14.99366
.11162E+09,26050.00,34.83750,34.83750,-14.99370
.11162E+09,26150.00,34.82397,34.82397,-14.99372
.11162E+09,26250.00,34.81509,34.81509,-14.99375
.11162E+09,26350.00,34.82127,34.82127,-14.99378
.11162E+09,26450.00,34.81802,34.81802,-14.99381
.11162E+09,26550.00,34.80874,34.80874,-14.99384
.11162E+09,26650.00,34.79880,34.79880,-14.99387
.11162E+09,26750.00,34.80651,34.80651,-14.99390
.11162E+09,26850.00,34.80269,34.80269,-14.99393
.11162E+09,26950.00,34.78896,34.78896,-14.99396
.11162E+09,27050.00,34.79249,34.79249,-14.99399
.11162E+09,27150.00,34.78769,34.78769,-14.99402
.11162E+09,27250.00,34.78613,34.78613,-14.99405
.11162E+09,27350.00,34.77268,34.77268,-14.99407
.11162E+09,27450.00,34.77430,34.77430,-14.99410
.11162E+09,27550.00,34.76992,34.76992,-14.99413
.11162E+09,27650.00,34.76345,34.76345,-14.99416
.11162E+09,27750.00,34.75517,34.75517,-14.99419
.11162E+09,27850.00,34.75561,34.75561,-14.99422
.11162E+09,27950.00,34.75485,34.75485,-14.99425
.11162E+09,28050.00,34.74881,34.74881,-14.99428
.11162E+09,28150.00,34.74026,34.74026,-14.99431
.11162E+09,28250.00,34.73782,34.73782,-14.99434
.11162E+09,28350.00,34.73601,34.73601,-14.99437
.11162E+09,28450.00,34.72942,34.72942,-14.99440
.11162E+09,28550.00,34.72369,34.72369,-14.99442
.11162E+09,28650.00,34.71826,34.71826,-14.99445
.11162E+09,28750.00,34.71104,34.71104,-14.99448
.11162E+09,28850.00,34.70944,34.70944,-14.99451
.11162E+09,28950.00,34.70512,34.70512,-14.99454
.11162E+09,29050.00,34.69982,34.69982,-14.99457
.11162E+09,29150.00,34.69596,34.69596,-14.99460
.11162E+09,29250.00,34.68699,34.68699,-14.99463
.11162E+09,29350.00,34.68663,34.68663,-14.99466
.11162E+09,29450.00,34.67917,34.67917,-14.99469
.11162E+09,29550.00,34.67453,34.67453,-14.99472
.11162E+09,29650.00,34.67158,34.67158,-14.99475
.11162E+09,29750.00,34.66655,34.66655,-14.99477
.11162E+09,29850.00,34.66039,34.66039,-14.99480
.11162E+09,29950.00,34.65497,34.65497,-14.99483
.11162E+09,30050.00,34.64980,34.64980,-14.99486
.11162E+09,30150.00,34.64621,34.64621,-14.99489
.11162E+09,30250.00,34.63928,34.63928,-14.99492
.11162E+09,30350.00,34.62960,34.62960,-14.99495
.11162E+09,30450.00,34.62850,34.62850,-14.99498
.11162E+09,30550.00,34.62396,34.62396,-14.99501
.11162E+09,30650.00,34.61894,34.61894,-14.99504
.11162E+09,30750.00,34.61507,34.61507,-14.99507
.11162E+09,30850.00,34.60754,34.60754,-14.99510
.11162E+09,30950.00,34.60320,34.60320,-14.99513
.11162E+09,31050.00,34.60004,34.60004,-14.99516
.11162E+09,31150.00,34.59143,34.59143,-14.99519
.11162E+09,31250.00,34.58878,34.58878,-14.99522
.11162E+09,31350.00,34.58416,34.58416,-14.99525
.11162E+09,31450.00,34.57877,34.57877,-14.99528
.11162E+09,31550.00,34.57286,34.57286,-14.99530
.11162E+09,31650.00,34.56696,34.56696,-14.99533
.11162E+09,31750.00,34.56371,34.56371,-14.99536
.11162E+09,31850.00,34.55827,34.55827,-14.99539
.11162E+09,31950.00,34.55406,34.55406,-14.99542
.11162E+09,32100.00,34.54564,34.54564,-14.99546
.11162E+09,32300.00,34.53505,34.53505,-14.99552
.11162E+09,32500.00,34.52491,34.52491,-14.99558
.11162E+09,32700.00,34.51432,34.51432,-14.99564
.11162E+09,32900.00,34.50159,34.50159,-14.99616
.11162E+09,33100.00,34.49370,34.49370,-14.99618
.11162E+09,33300.00,34.48398,34.48398,-14.99621
.11162E+09,33500.00,34.47560,34.47560,-14.99623
.11162E+09,33700.00,34.46503,34.46503,-14.99626
